DESIG,OBSID,RA,DEC,SN/g,SUBCLASS
LAMOST J034415.59+520425.3,15016121,56.064995,52.073695,58.09,G
LAMOST J004345.85+352525.0,15803109,10.941063,35.423619,50.71,G
LAMOST J215433.26+114915.0,371311096,328.638614,11.820849,66.58,M
LAMOST J035218.26+522817.3,687909045,58.076104,52.471483,67.38,Ap
LAMOST J061455.23+232608.3,486809019,93.730129,23.435661,643.12,A
LAMOST J054201.04+310243.8,274706123,85.504338,31.045524,77.72,B
LAMOST J004813.13+352540.8,468713070,12.054748,35.428004,83.45,M
LAMOST J042349.09+221309.9,286909189,65.954576,22.219423,146.49,B
LAMOST J200542.95+363834.7,469808061,301.428982,36.642998,57.56,M
LAMOST J192122.09+394311.3,52603144,290.342083,39.719833,57.54,K
LAMOST J000705.61+181134.0,54909030,1.77341,18.1928,313.05,K
LAMOST J015908.99+561810.3,380816108,29.787485,56.302871,219.43,B
LAMOST J090641.53+501637.4,49015109,136.67308,50.277077,95.49,K
LAMOST J050008.51+540730.3,377907126,75.035497,54.125089,54.86,B
LAMOST J075836.01+151704.7,18210237,119.650042,15.284658,69.67,G
LAMOST J101122.80+262754.3,11405051,152.845034,26.465111,52.87,G
LAMOST J052045.33+074707.1,208714156,80.188886,7.78532,69.76,A
LAMOST J091141.32+510404.0,49109100,137.92217,51.067799,50.63,K
LAMOST J021932.31+221114.9,379705088,34.883688,22.187497,749.48,B
LAMOST J060052.82+063609.7,471407084,90.220102,6.602709,50.11,M
LAMOST J221042.70+323542.9,611192,332.677941,32.595264,57.03,F
LAMOST J191023.73+470944.3,363410148,287.598891,47.162306,432.11,B
LAMOST J070337.34+145207.7,436108019,105.90559,14.868827,57.63,M
LAMOST J210844.64-065911.4,55514057,317.18604,-6.98652,183.05,K
LAMOST J063800.16+152028.7,435507095,99.500682,15.341314,162.72,A
LAMOST J090641.53+501637.4,49115109,136.67308,50.277077,75.58,K
LAMOST J061014.37+210858.9,399901155,92.559904,21.149711,102.65,A
LAMOST J034912.64+565337.8,264407240,57.302708,56.893851,50.24,B
LAMOST J024033.98+533354.4,5003049,40.141593,53.565138,87.53,F
LAMOST J043149.01+433122.3,420305130,67.95422,43.522876,51.42,M
LAMOST J192858.86+401739.4,52409063,292.245283,40.294294,108.22,K
LAMOST J074504.83+291614.3,2716013,116.27015,29.270653,53.98,F
LAMOST J101723.42+280354.9,11409066,154.347605,28.06526,165.03,G
LAMOST J225042.82+305402.3,1206043,342.67842,30.900648,66.85,F
LAMOST J194717.11+432509.9,52207136,296.821292,43.419417,95.37,K
LAMOST J193427.78+401019.9,52413193,293.61575,40.172222,98.2,K
LAMOST J163401.01+395623.4,51814146,248.504213,39.939859,69.39,K
LAMOST J055804.75+303908.2,212011074,89.519795,30.652296,76.22,Ap
LAMOST J142634.33+153216.5,431316180,216.643054,15.537942,73.44,M
LAMOST J222458.56+312238.2,469716112,336.243813,31.377991,154.78,M
LAMOST J041151.26+453610.7,13904061,62.963606,45.602974,70.8,G
LAMOST J065555.70+292401.7,438507033,103.982095,29.400491,76.78,A
LAMOST J052222.66+280956.8,15505161,80.594432,28.165804,50.09,G
LAMOST J060903.79+225924.3,485103189,92.2658,22.990102,278.52,A
LAMOST J051837.37+374442.4,213604024,79.65574,37.745117,67.33,A
LAMOST J113100.98+172553.2,393405103,172.754123,17.431452,65.38,M
LAMOST J121846.35+092132.8,418606022,184.693126,9.35912,53.36,M
LAMOST J105927.92+311452.3,14211154,164.866345,31.247885,76.84,G
LAMOST J091855.55+281621.5,15909158,139.729868,28.272654,172.49,G
LAMOST J063527.74+425152.7,435002126,98.86562,42.864647,53.24,A
LAMOST J065628.97+120404.4,436513098,104.120736,12.06791,105.08,A
LAMOST J054224.80+164142.2,393308075,85.60336,16.695076,204.46,A
LAMOST J103521.01+274355.0,16003055,158.836069,27.731962,219.07,G
LAMOST J062331.10+243903.3,409908200,95.879003,24.650917,413.56,A
LAMOST J042013.05+525041.5,379016128,65.054377,52.844866,54.79,B
LAMOST J064136.65+230417.2,402308016,100.402731,23.071459,178.38,Ap
LAMOST J034431.97+235230.7,480603086,56.133242,23.875203,50.37,M
LAMOST J061132.39+234710.3,486804044,92.884976,23.78622,191.28,A
LAMOST J060343.29+241544.1,399916089,90.93041,24.262272,91.61,A
LAMOST J061727.14+234634.0,483209200,94.363107,23.77612,138.26,A
LAMOST J220526.12+303650.5,603087,331.35885,30.614052,100.71,F
LAMOST J232620.51+324028.5,716097,351.585489,32.674606,55.36,F
LAMOST J194400.70+445601.0,52209138,296.002925,44.933636,75.34,K
LAMOST J023618.42+522315.1,4902078,39.076751,52.387538,82.17,F
LAMOST J091912.36+265223.4,15904087,139.801515,26.87318,51.12,G
LAMOST J063714.30+162530.7,435506085,99.30961,16.42521,436.39,A
LAMOST J192432.89+380754.5,52505128,291.137042,38.131833,65.45,K
LAMOST J193056.01+383957.3,52408068,292.733375,38.665944,64.07,K
LAMOST J061422.98+244225.9,485112143,93.595758,24.707211,110.47,M
LAMOST J052239.75+205456.6,275304006,80.665648,20.916545,301.41,B
LAMOST J050413.95+430316.4,309107206,76.057124,43.054558,215.85,B
LAMOST J223706.25+312903.3,1203219,339.276047,31.484251,106.11,F
LAMOST J060328.49+220320.6,485102163,90.868748,22.055723,181.94,A
LAMOST J061535.02-055004.8,207213102,93.895955,-5.834681,306.89,A
LAMOST J192103.84+390109.5,52503184,290.266029,39.019317,67.57,K
LAMOST J063833.21+214522.4,95510016,99.638392,21.756243,54.47,Ap
LAMOST J081105.11+131210.0,18207224,122.771296,13.202803,53.86,G
LAMOST J010228.73+293224.0,7704145,15.619747,29.540016,62.8,F
LAMOST J041333.38+465132.1,470203109,63.389113,46.858928,83.3,Ap
LAMOST J014836.71+364750.5,371007018,27.15299,36.797371,62.41,M
LAMOST J060202.46+072235.7,471406196,90.510276,7.376591,101.68,A
LAMOST J152837.06+524036.0,53114235,232.15444,52.676689,80.97,K
LAMOST J005843.97+351709.2,14613218,14.683225,35.285903,52.52,G
LAMOST J060631.21+191222.7,370603237,91.630079,19.206322,69.21,M
LAMOST J063352.19+005656.2,385405182,98.467484,0.948949,173.5,A
LAMOST J100558.91+260446.5,11410050,151.495473,26.07959,54.78,G
LAMOST J054150.77+161538.1,393308148,85.461577,16.260609,146.9,A
LAMOST J082007.81+171348.6,476211053,125.03256,17.230171,58.12,M
LAMOST J070429.31+082029.8,396308155,106.122142,8.341626,62.88,A
LAMOST J002904.93+360344.1,468714225,7.270554,36.062271,50.56,M
LAMOST J064644.73+122412.7,37808004,101.68639,12.403551,51.38,Ap
LAMOST J061534.34+213110.4,486307024,93.893101,21.519561,111.45,M
LAMOST J094349.46+323212.0,18614147,145.954836,32.53669,75.88,G
LAMOST J193049.45+411022.0,52412047,292.706083,41.172778,54.17,K
LAMOST J185901.99+401821.8,243003203,284.75831,40.306079,89.6,A
LAMOST J062401.22+291511.8,1914082,96.005086,29.253287,55.34,F
LAMOST J042422.34+471835.3,263709200,66.093104,47.309816,66.08,B
LAMOST J034553.96+444204.3,34205007,56.474851,44.701218,200.76,Ap
LAMOST J192736.32+414205.5,369106240,291.901351,41.701539,955.76,B
LAMOST J020348.46+550713.8,380804212,30.953715,55.120692,470.5,B
LAMOST J080912.97+153251.7,476210132,122.30405,15.547709,51.85,M
LAMOST J062737.02+022025.7,442707240,96.903723,2.340476,300.95,A
LAMOST J051159.25+562707.2,308102022,77.99688,56.452023,146.83,B
LAMOST J193539.31+263900.1,469001064,293.913796,26.650031,60.23,Ap
LAMOST J054626.93+092344.4,476106099,86.612237,9.39567,75.2,M
LAMOST J071156.97+114505.2,128901038,107.9874,11.751459,309.07,Ap
LAMOST J051452.04+291317.9,15514194,78.716869,29.221642,72.07,G
LAMOST J020500.50+100657.8,55711049,31.25212,10.11608,260.65,K
LAMOST J223257.06+563316.2,260916047,338.237788,56.554518,55.35,Ap
LAMOST J131300.70+144119.1,414515042,198.252939,14.688664,57.32,M
LAMOST J053738.38+183351.3,393311226,84.409461,18.564273,290.45,Ap
LAMOST J072724.20+003144.8,600503245,111.850857,0.529121,103.42,Ap
LAMOST J191023.73+470944.3,347113215,287.598891,47.162306,283.21,B
LAMOST J153434.36+524612.1,53203108,233.64318,52.770035,56.02,K
LAMOST J020250.14+082214.8,55704220,30.708935,8.370799,105.91,K
LAMOST J053943.90+331854.0,269304169,84.932921,33.315005,67.5,B
LAMOST J084320.39+414912.0,380904191,130.833855,41.820017,341.43,M
LAMOST J051938.25+370043.3,213504139,79.909384,37.012033,87.2,A
LAMOST J030403.73+524725.3,244001187,46.015565,52.790388,53.31,A
LAMOST J043139.84+203059.7,879409086,67.916002,20.516605,469.57,Ap
LAMOST J165107.57+402303.7,51812113,252.782704,40.384787,98.56,K
LAMOST J223756.46+324725.4,1216133,339.485275,32.790398,64.25,F
LAMOST J005636.44+570654.5,469304227,14.151852,57.115166,97.08,A
LAMOST J061236.58+252637.1,485111202,93.152419,25.443654,339.36,A
LAMOST J092449.47+261640.7,15906214,141.205006,26.277994,53.5,G
LAMOST J045940.08+454409.9,309109040,74.917003,45.736092,81.83,B
LAMOST J063340.44+193143.4,218308137,98.418501,19.528732,113.78,A
LAMOST J220227.29+310726.1,614201,330.613711,31.123922,69.09,F
LAMOST J115308.67+024703.8,407703011,178.286157,2.784405,66.21,M
LAMOST J065216.69+205412.7,687103112,103.069572,20.90353,128.23,Ap
LAMOST J014647.30+024720.2,18703062,26.697123,2.788949,55.6,G
LAMOST J225027.55+320145.8,1213105,342.614821,32.029411,83.06,F
LAMOST J063740.35+022008.9,385404201,99.41815,2.335809,52.35,A
LAMOST J063148.63+151009.9,268008119,97.952625,15.169444,123.66,B
LAMOST J134827.68+073334.9,733601089,207.115358,7.559722,144.05,Ap
LAMOST J224602.18+315858.0,1209056,341.509109,31.982779,74.24,F
LAMOST J062405.39+161813.1,731510069,96.022481,16.30364,64.16,Ap
LAMOST J024845.34+552906.1,244014060,42.188936,55.485053,62.84,A
LAMOST J044847.75+473250.6,217904238,72.198969,47.547392,52.15,A
LAMOST J223628.62+553800.3,260915064,339.119291,55.633429,80.27,B
LAMOST J062300.38+232037.0,409901185,95.751586,23.343623,88.86,A
LAMOST J105405.16+264354.9,15410221,163.521502,26.731937,58.15,G
LAMOST J192042.64+393611.0,52603129,290.177667,39.603083,59.25,K
LAMOST J005058.54+340130.8,15805115,12.743934,34.025224,76.77,G
LAMOST J160514.03+311634.5,435408041,241.308476,31.27625,63.42,M
LAMOST J014921.41+535228.2,380810085,27.337914,53.874974,619.41,B
LAMOST J015558.39+092741.6,55716214,28.993313,9.461568,58.36,K
LAMOST J155350.70+012913.8,51606039,238.46127,1.48719,51.64,K
LAMOST J232310.96+320302.2,714114,350.795681,32.050613,78.66,F
LAMOST J023356.27+532457.6,5010071,38.484494,53.416001,102.03,F
LAMOST J224153.22+315644.6,1215145,340.471752,31.945745,52.52,F
LAMOST J031352.58+520034.5,16104116,48.469112,52.009598,77.52,G
LAMOST J034140.04+500501.6,374605186,55.416849,50.083783,91.2,Ap
LAMOST J040627.52+555656.8,354115010,61.614678,55.949124,70.47,B
LAMOST J071804.95+012744.7,269015213,109.520637,1.462423,90.55,Ap
LAMOST J010404.52+013031.4,55208187,16.01886,1.50874,160.4,K
LAMOST J033633.00+194018.8,418210240,54.137538,19.671889,51.52,M
LAMOST J105533.32+271337.6,15403061,163.888865,27.227131,77.98,G
LAMOST J110130.48+271924.8,14202071,165.377012,27.323565,61.59,G
LAMOST J053256.30+332837.3,274715033,83.234608,33.47705,148.51,B
LAMOST J061244.89+264910.9,409916077,93.18708,26.8197,201.98,Ap
LAMOST J051855.58+365340.6,43404150,79.731592,36.894634,77.98,Ap
LAMOST J220209.71+001502.7,110244,330.540471,0.250755,55.03,F
LAMOST J223948.98+312859.3,4406107,339.954084,31.483166,57.32,F
LAMOST J005014.98+410628.2,1609141,12.56244,41.107861,63.35,F
LAMOST J064203.54+022425.2,385409182,100.514837,2.407434,264.97,B
LAMOST J140112.70+450256.1,456715225,210.30294,45.048924,60.16,M
LAMOST J020559.70+525455.9,380801103,31.498759,52.915553,292.78,B
LAMOST J080220.60+291638.5,2014061,120.58584,29.277384,58.13,F
LAMOST J055529.90+473503.4,426111092,88.874594,47.584286,93.32,A
LAMOST J005602.68+353948.4,15809179,14.011189,35.663456,51.51,G
LAMOST J223722.10+312246.7,4407193,339.342112,31.379644,51.79,F
LAMOST J042052.52+292425.9,370008063,65.218856,29.407216,69.49,M
LAMOST J064946.44+130045.1,392014004,102.44354,13.012536,100.79,B
LAMOST J100530.30+271121.6,11410022,151.376263,27.18935,96.48,G
LAMOST J101931.50+252936.0,11407055,154.881257,25.49334,83.2,G
LAMOST J061403.69+210558.9,486301123,93.515392,21.099712,102.41,M
LAMOST J061151.64+130638.9,203804080,92.965208,13.110816,189.68,Ap
LAMOST J062030.71+274820.1,910125,95.127994,27.805584,51.73,F
LAMOST J133115.50+134347.4,407105055,202.814602,13.729861,66.52,M
LAMOST J114919.29+594838.6,49611063,177.33041,59.810738,70.3,K
LAMOST J170354.87+165233.5,51515061,255.977903,16.87598,58.2,K
LAMOST J075820.50+143035.6,18210049,119.585442,14.5099,197.11,G
LAMOST J132400.43+492231.9,295116166,201.001829,49.375542,106.87,B
LAMOST J040411.66+262720.4,1401120,61.048585,26.455678,66.33,F
LAMOST J060414.96+154219.4,679514091,91.062364,15.70539,246.93,Ap
LAMOST J063834.32+203109.2,437904166,99.64302,20.519247,407.16,Ap
LAMOST J061858.74+120929.8,203807133,94.744766,12.158279,51.18,Ap
LAMOST J223545.81+285134.2,1202201,338.940902,28.859514,62.95,F
LAMOST J044258.45+532923.3,361704250,70.74356,53.489807,317.56,B
LAMOST J081312.93+153643.2,18213222,123.303911,15.612013,55.03,G
LAMOST J011936.17+075634.9,476411087,19.900745,7.943055,59.26,M
LAMOST J052312.54+332158.2,274716001,80.802261,33.366175,92.01,B
LAMOST J031914.20-004938.8,388510031,49.80919,-0.827453,51.34,M
LAMOST J101741.27+292716.0,14102244,154.421972,29.454453,197.37,G
LAMOST J191931.80+393802.7,52503203,289.8825,39.634111,99.68,K
LAMOST J032349.18+503152.3,16107098,50.954954,50.531219,66.29,G
LAMOST J013318.14+304802.0,14714144,23.325624,30.800583,50.98,G
LAMOST J224334.87+445743.4,265902042,340.895302,44.962065,131.9,B
LAMOST J143417.90+280821.9,49802011,218.5746,28.139418,66.16,K
LAMOST J200046.87+421658.6,367913021,300.195299,42.28296,262.76,B
LAMOST J095344.83+304254.4,18605118,148.435826,30.715128,76.24,G
LAMOST J063334.99+280807.7,908034,98.395817,28.135491,52.75,F
LAMOST J063015.16+215028.4,697706193,97.563204,21.841226,91.82,Ap
LAMOST J152231.47+250139.6,438915120,230.631127,25.027678,119.11,M
LAMOST J224507.39+445319.3,618702126,341.280814,44.888698,213.75,Ap
LAMOST J221933.59+292318.7,606125,334.889965,29.388536,102.22,F
LAMOST J194540.30+284157.2,469013214,296.418494,28.698533,284.41,M
LAMOST J030700.72-071448.6,55306042,46.75303,-7.24685,236.79,K
LAMOST J091248.94+004649.0,455303163,138.20392,0.780284,51.49,M
LAMOST J193423.23+390337.1,52506070,293.596833,39.060306,55.59,K
LAMOST J061145.91+241741.3,483215149,92.941314,24.294823,152.76,A
LAMOST J082957.15+193632.2,406906098,127.48816,19.608952,61.22,M
LAMOST J030015.45+515548.8,16110227,45.06441,51.930227,64.08,G
LAMOST J042604.43+213759.2,421210186,66.518479,21.633114,88.98,M
LAMOST J091403.67+271620.1,3703197,138.515306,27.272261,50.11,F
LAMOST J031200.66+145319.7,406610239,48.002789,14.888829,66.16,M
LAMOST J193744.01+265123.7,469001147,294.433401,26.856602,133.06,A
LAMOST J031835.20+101844.5,414916107,49.646676,10.312371,55.21,M
LAMOST J013109.61+550630.2,468910052,22.79008,55.108406,54.95,M
LAMOST J094355.38+304034.4,18610048,145.980753,30.676237,74.79,G
LAMOST J062501.76+191005.9,274405231,96.257356,19.16832,68.85,B
LAMOST J141129.06-021818.0,449715180,212.871104,-2.305018,52.98,M
LAMOST J110801.62+281753.1,15412154,167.006773,28.298088,58.75,G
LAMOST J061124.42+165329.9,437301242,92.851774,16.891647,69.67,A
LAMOST J202352.82+360944.4,248101230,305.9701,36.162336,77.86,A
LAMOST J065335.43+011859.6,368901067,103.397654,1.316571,129.28,B
LAMOST J065205.11+145200.3,327707210,103.021329,14.866754,151.16,Ap
LAMOST J193552.06+401650.7,52513188,293.966917,40.28075,105.63,K
LAMOST J130750.72+173701.5,49205027,196.96136,17.6171,270.58,K
LAMOST J034350.12+493147.9,374605214,55.958851,49.529988,253.53,B
LAMOST J081235.11+150343.2,476210207,123.14632,15.062027,57.28,M
LAMOST J062949.33+272831.7,905172,97.455575,27.475488,70.41,F
LAMOST J061953.90+210238.9,218314104,94.974623,21.044139,56.34,Ap
LAMOST J032502.46+454133.5,408703228,51.260279,45.692648,123.35,A
LAMOST J035417.87+524255.9,374612073,58.574467,52.715536,74.16,M
LAMOST J170143.25+144628.6,51502037,255.429286,14.774622,103.77,K
LAMOST J040144.53+265047.7,1401145,60.435544,26.846587,81.4,F
LAMOST J035926.96+270508.6,279605078,59.862336,27.08573,96.53,B
LAMOST J151231.17+265850.7,52309048,228.12991,26.980766,50.35,K
LAMOST J223345.14+563120.9,260916054,338.438109,56.522486,85.63,B
LAMOST J094925.50+290007.8,50410099,147.354104,29.002192,98.27,K
LAMOST J063943.19+123954.5,415703028,99.929994,12.665142,64.4,A
LAMOST J234401.30+304136.4,1316027,356.005447,30.693449,56.68,F
LAMOST J064649.74-021619.3,840301150,101.707269,-2.27205,150.41,Ap
LAMOST J163428.86+370450.8,50506032,248.620272,37.080801,76.93,K
LAMOST J191446.12+403132.0,52416016,288.692208,40.525583,85.4,K
LAMOST J015831.59+005517.6,18707088,29.631638,0.921569,80.46,G
LAMOST J004436.32+353958.3,15803107,11.151362,35.66621,61.49,G
LAMOST J045023.71+465201.1,217808019,72.598794,46.866995,53.26,A
LAMOST J052031.64+285737.3,15504169,80.131856,28.960386,64.93,G
LAMOST J061221.22+130049.2,203705107,93.088438,13.013675,218.04,Ap
LAMOST J030050.84-062139.0,55309158,45.21184,-6.36086,81.74,K
LAMOST J164144.78+380119.9,51805164,250.436613,38.022198,59.11,K
LAMOST J030126.00-050229.0,55411106,45.35835,-5.04141,144.09,K
LAMOST J052343.31+320938.3,89708019,80.930487,32.16065,99.22,Ap
LAMOST J062509.09+300307.6,916064,96.287895,30.052116,65.42,F
LAMOST J194802.81+465344.4,364214019,297.011742,46.895693,289.46,B
LAMOST J064132.47+032859.3,385412061,100.385317,3.483165,79.92,A
LAMOST J005754.55+292051.2,7705177,14.477326,29.347578,68.61,F
LAMOST J182237.83+150325.0,580315151,275.65763,15.056954,207.84,Ap
LAMOST J060027.09+093708.5,471412007,90.112908,9.619043,64.15,M
LAMOST J051309.43+293821.3,15514124,78.289315,29.639277,56.81,G
LAMOST J040119.99+260202.5,1401222,60.333328,26.03404,68.2,F
LAMOST J063749.43+294319.7,2614079,99.45597,29.722163,60.29,F
LAMOST J230017.14+255427.1,4702104,345.071452,25.907534,74.67,F
LAMOST J221505.67+283517.8,607242,333.773643,28.588278,59.51,F
LAMOST J062018.23-005507.4,382102133,95.075593,-0.918736,107.48,B
LAMOST J095540.28+304132.9,18608013,148.91787,30.692478,58.9,G
LAMOST J192958.69+390809.3,52408080,292.494542,39.135944,66.32,K
LAMOST J230428.13+553852.2,275008223,346.116106,55.647948,270.84,B
LAMOST J104544.05+280230.5,16009176,161.433551,28.041821,55.46,G
LAMOST J064411.19-011753.6,265703022,101.04663,-1.298247,82.51,Ap
LAMOST J061414.44+343824.8,312909180,93.560179,34.640239,88.62,Ap
LAMOST J035734.76+292813.3,1415052,59.39485,29.470373,58.36,F
LAMOST J232802.61+325949.1,716198,352.010886,32.996975,55.68,F
LAMOST J050024.81+432142.0,309107024,75.103391,43.361686,375.88,B
LAMOST J192509.88+403041.1,52415036,291.291208,40.511444,64.94,K
LAMOST J062343.86+214432.2,431616158,95.932756,21.742283,138.81,A
LAMOST J004917.19+353028.1,16304039,12.321663,35.507831,63.91,G
LAMOST J051208.45+583333.1,215408233,78.035238,58.559208,172.18,A
LAMOST J121149.01+120550.3,418611003,182.954241,12.09732,51.16,M
LAMOST J170402.18+163940.7,51203223,256.009101,16.661331,50.48,K
LAMOST J021039.69+565719.9,380812243,32.665396,56.955531,98.63,Ap
LAMOST J062751.58+165825.4,268015178,96.964924,16.973748,157.08,B
LAMOST J163212.55+393707.4,51814116,248.051414,39.618988,63.9,K
LAMOST J023235.98+540318.6,5010009,38.149931,54.055174,65.49,F
LAMOST J193147.40+375004.5,52507197,292.9475,37.834611,56.14,K
LAMOST J084553.98+151146.8,432713060,131.475703,15.196004,190.37,Ap
LAMOST J095158.96+094550.8,484602181,147.995697,9.76413,63.77,M
LAMOST J062454.11+182749.8,268016232,96.225496,18.463859,79.18,B
LAMOST J052249.57+332652.5,274716019,80.706558,33.447936,184.25,B
LAMOST J061137.57+234306.9,485104050,92.906561,23.718605,168.91,A
LAMOST J101715.06+281327.3,11409072,154.312764,28.224257,147.32,G
LAMOST J094345.69+301325.3,14004063,145.940411,30.223701,58.77,G
LAMOST J052314.26+333351.4,274716005,80.809841,33.564058,108.3,B
LAMOST J090325.75+511352.8,49016113,135.85731,51.231354,86.89,K
LAMOST J063625.24-025139.5,898304238,99.105203,-2.860984,101.24,B
LAMOST J223103.51+304701.0,1210141,337.764648,30.783625,89.45,F
LAMOST J073809.23+274038.9,3408118,114.53849,27.677482,59.01,F
LAMOST J062910.16+181315.7,268011181,97.29234,18.221052,134.22,B
